0.3474115,0.1979488,20­ÓÅÜ¼Æ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
train.error,test.error,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50
0.16570694,0.060385463,595,453,273,759,63,822,790,719,393,883,753,493,820,387,88,57,289,622,674,731,454,617,747,292,326,239,587,36,583,10,295,332,839,82,750,47,865,628,277,216,331,568,721,893,362,385,875,2,887,61
0.16570694,0.125500734,446,893,72,506,279,668,227,547,385,777,848,444,411,515,207,713,720,58,650,483,730,708,267,778,736,499,205,870,92,413,286,648,895,538,551,350,14,784,3,568,877,484,530,680,42,621,451,557,591,440
0.16570694,0.02671102,621,693,798,888,675,37,442,386,340,870,362,96,809,601,276,868,496,361,480,489,636,687,844,446,487,559,592,767,232,482,331,16,533,531,627,428,894,270,391,556,346,224,547,51,602,667,341,420,494,306
0.16570694,0.095996913,63,718,403,310,311,600,556,442,490,789,219,810,459,241,491,731,581,28,22,560,315,778,206,343,892,417,418,301,337,688,893,532,204,26,402,244,292,605,245,566,235,898,435,872,407,699,255,670,297,570
0.16570694,0.045522347,89,671,728,233,769,209,762,751,28,894,592,691,787,515,590,690,805,554,898,425,337,353,385,346,331,234,588,201,531,355,17,773,352,837,274,77,356,283,430,664,418,637,50,498,494,665,413,593,382,676
0.16570694,0.125500734,817,311,216,674,29,541,286,213,652,820,292,405,619,40,723,422,521,576,394,400,523,805,71,710,581,644,519,722,408,645,398,875,594,818,224,605,69,316,515,59,689,562,397,268,273,871,248,497,345,762
0.16345536,-0.000327682,601,322,504,49,662,883,34,287,735,18,89,521,655,315,828,843,31,372,261,890,746,454,724,399,614,520,211,561,213,885,715,483,1,334,227,847,444,428,413,745,868,583,689,508,897,732,660,554,538,430
0.162877188,0.146394155,689,68,672,264,662,447,440,376,531,83,705,803,505,790,453,837,558,563,339,375,486,394,573,561,293,356,322,896,479,277,610,878,824,746,260,405,619,307,745,518,225,78,316,669,614,895,676,371,434,214
0.162877188,0.147501316,606,379,219,805,839,726,842,750,273,231,617,609,737,563,33,549,305,257,278,221,250,410,202,755,759,671,518,782,870,508,298,357,819,297,230,886,743,521,722,429,687,365,446,846,712,545,820,244,238,841
0.162877188,0.117730796,847,315,9,716,279,872,661,770,513,695,571,775,824,336,6,573,49,524,57,438,568,825,311,673,837,608,528,534,791,367,662,519,514,228,373,745,753,223,494,736,310,286,257,24,255,498,207,234,18,346
0.162549379,0.05415479,664,574,569,658,283,35,419,461,480,252,768,678,627,731,372,222,640,47,515,552,785,559,369,746,92,796,765,724,655,271,245,374,504,71,583,600,491,534,533,639,702,337,883,17,811,414,444,484,434,719
0.162549379,-0.000463417,413,42,256,865,695,9,899,397,551,624,625,803,673,839,728,512,474,319,270,580,475,539,201,426,472,525,241,814,504,740,289,75,92,317,420,867,794,667,546,284,538,788,564,588,509,70,230,315,561,218
0.162549379,0.04292769,27,57,872,16,423,73,748,868,731,276,697,824,621,441,470,308,799,323,405,710,717,616,878,406,458,272,879,451,533,478,833,572,629,408,346,592,492,761,434,273,645,54,85,263,419,466,39,817,31,585
0.162549379,0.030027376,337,641,380,490,296,275,70,306,464,775,659,71,396,731,721,72,254,39,48,213,12,556,895,28,210,713,398,845,774,687,826,883,436,355,92,639,21,834,98,452,383,806,394,844,645,303,767,670,886,512
0.162073353,0.087960276,653,303,428,371,468,462,22,386,438,794,460,895,559,232,262,305,266,350,37,731,546,75,306,461,682,216,446,636,694,435,301,723,828,95,648,661,476,56,832,733,84,818,334,615,512,603,586,35,813,892
0.162073353,0.139206448,70,481,93,635,707,631,787,65,422,49,546,465,554,76,452,703,681,870,362,31,364,338,241,483,768,888,414,443,425,828,826,736,290,798,219,887,556,728,62,37,365,392,519,644,714,302,43,878,494,460
0.15911113,0.152009768,223,560,43,57,490,899,398,339,868,341,698,626,254,454,212,655,758,621,421,58,826,8,829,566,819,651,249,670,30,281,525,603,7,6,29,403,477,95,239,837,10,354,770,591,559,55,847,625,434,376
0.15911113,0.121434846,803,784,412,94,520,99,15,396,566,767,555,285,96,366,610,469,347,828,578,33,13,846,689,267,539,504,487,668,457,513,879,341,580,554,809,606,625,534,311,429,262,40,318,56,688,595,89,777,286,387
0.15911113,0.152121288,822,888,722,609,339,21,606,668,90,832,756,552,273,539,220,551,456,3,68,447,49,44,404,463,419,31,374,652,833,813,289,548,369,536,277,514,672,416,512,227,674,600,352,52,782,574,805,847,247,762
0.15911113,0.128438963,412,566,76,779,726,95,582,65,410,590,327,535,24,877,81,718,232,743,204,55,808,594,531,367,741,735,540,579,875,454,67,274,505,548,514,765,724,692,15,432,84,711,661,458,373,317,564,286,98,42
0.157619713,0.139374691,349,454,255,646,835,205,681,576,395,322,602,509,94,673,283,226,535,19,525,892,677,365,380,651,59,621,492,211,24,26,320,57,379,297,286,15,284,517,825,398,316,540,506,401,538,281,872,790,647,206
0.157619713,0.07885806,77,652,487,413,882,432,698,297,834,682,285,377,48,594,446,772,602,758,793,545,31,619,383,870,346,22,881,815,517,606,647,607,392,284,268,348,708,300,744,271,326,330,828,250,542,816,617,294,437,522
0.155745181,0.087445337,363,29,357,421,465,381,831,520,75,772,572,58,798,222,360,314,621,806,751,299,758,274,505,602,666,622,212,725,578,376,55,768,371,706,413,585,280,580,590,673,712,718,321,503,17,567,628,297,257,256
0.155745181,0.136778067,683,474,60,32,880,558,704,360,687,554,706,433,354,399,670,835,339,269,434,243,637,461,774,601,228,651,650,467,847,497,793,560,841,298,68,457,874,795,612,396,88,811,804,42,658,471,615,891,264,430
0.155745181,0.122877571,788,477,775,67,27,297,446,651,407,846,57,642,524,691,589,312,274,798,531,498,565,717,619,316,810,539,571,235,731,824,558,285,455,761,254,741,221,445,518,748,472,488,712,330,515,86,783,207,479,576
0.155745181,0.125500734,650,44,551,33,686,515,743,795,286,441,27,748,340,347,378,18,448,226,644,447,603,549,325,451,289,885,675,610,668,539,526,61,773,611,93,821,461,68,425,579,527,231,801,636,293,695,640,571,744,521
0.155745181,0.128438963,76,462,471,667,805,582,872,292,515,397,880,59,583,332,532,453,50,331,469,548,650,52,316,287,234,627,797,603,695,687,94,725,552,294,13,826,589,297,82,387,8,230,735,510,812,659,23,599,886,514
0.155745181,0.070290516,324,328,25,216,233,749,498,872,818,714,629,248,841,469,891,696,344,320,576,24,48,255,338,836,727,285,15,757,786,635,243,210,206,326,291,592,245,416,263,868,87,505,83,779,893,820,367,506,487,254
0.155745181,0.019473071,440,793,232,477,493,429,549,763,422,211,446,417,402,219,702,272,684,553,16,426,755,405,613,662,629,242,284,633,897,876,639,846,534,498,335,360,833,289,739,720,216,494,526,500,757,685,467,436,886,472
0.155745181,0.060710136,596,289,250,23,29,715,65,508,671,206,821,880,86,885,472,581,870,849,669,96,874,21,60,212,455,420,443,365,631,642,529,207,353,696,651,890,786,550,824,374,25,569,635,744,797,277,224,827,484,808
0.155745181,0.076590268,53,547,422,514,505,695,259,545,835,721,436,784,305,794,840,470,685,584,460,417,307,779,266,816,414,283,716,822,700,250,785,790,38,875,521,528,627,751,322,586,530,606,585,592,294,757,367,244,412,588
0.153231826,0.141346986,53,350,504,60,659,524,224,462,718,263,728,32,229,246,601,255,706,289,368,447,561,84,764,26,724,35,445,418,869,723,57,747,737,254,244,444,458,339,675,801,452,201,683,485,54,879,309,838,634,656
0.153231826,0.143269698,76,415,744,559,85,452,676,817,88,284,424,899,290,462,628,456,55,539,386,240,650,436,534,222,83,755,219,805,542,384,381,457,97,742,694,95,388,94,710,437,356,716,393,530,722,531,878,767,300,80
0.153138535,0.129254243,221,827,649,9,741,665,668,604,590,490,451,72,258,530,424,78,65,207,385,88,290,881,765,213,461,672,745,779,636,820,67,617,615,238,61,438,412,587,626,651,887,353,319,528,323,347,66,380,833,360
0.153138535,-0.000463417,38,869,552,623,496,685,590,4,35,384,217,256,463,812,691,819,340,364,637,382,70,440,645,794,894,867,420,771,643,873,658,287,712,746,689,232,709,630,694,870,834,410,534,406,739,419,704,768,640,435
0.153138535,0.024250176,886,524,421,24,441,6,252,435,501,78,690,338,208,238,43,597,451,557,797,36,891,822,306,400,410,445,750,223,13,506,470,357,810,292,593,243,624,789,745,215,646,893,20,350,839,313,494,439,764,613
0.153138535,0.05415479,613,502,81,729,325,239,708,373,431,350,415,71,82,366,587,469,337,84,258,541,59,75,624,461,237,212,705,775,27,338,401,389,713,899,504,638,564,211,319,661,466,277,848,676,14,417,205,272,307,402
0.153138535,0.024250176,733,345,251,340,797,419,359,520,811,615,754,202,475,62,27,74,569,806,706,415,759,510,682,325,454,34,210,455,89,328,528,78,270,694,537,310,250,281,654,684,601,579,405,495,588,711,544,609,201,846
0.153138535,0.022327665,324,822,792,485,695,6,500,632,257,456,757,407,536,274,641,364,312,659,277,699,291,711,799,661,435,306,865,483,250,348,38,533,65,507,543,445,736,549,343,506,494,95,650,280,49,868,327,820,460,76
0.152830687,0.153455019,81,1,574,770,532,387,89,290,480,660,786,794,787,673,236,398,591,684,30,654,543,317,628,62,646,696,297,286,247,498,621,384,623,434,466,549,829,575,228,757,728,383,16,732,663,560,587,792,488,220
0.152049501,0.034861472,812,538,725,614,405,681,216,558,752,843,283,212,727,484,536,643,656,210,19,571,612,38,422,296,76,310,878,410,809,501,318,512,514,717,203,774,698,699,488,763,797,796,705,816,431,848,331,765,726,463
0.149015668,0.129254243,13,334,34,783,25,56,244,355,865,421,463,773,893,700,297,475,761,637,329,282,298,27,490,291,428,510,521,557,827,766,642,390,507,599,288,585,800,518,341,349,575,6,259,80,279,533,250,68,570,446
0.149015668,0.132616056,886,286,527,371,232,845,297,428,430,688,375,633,782,561,31,622,629,718,888,78,530,64,323,399,655,479,874,19,360,512,478,288,876,837,762,90,289,679,641,451,625,659,557,354,587,317,88,9,768,612
0.149015668,0.147501316,289,823,873,375,312,12,20,724,740,458,248,705,664,436,323,351,687,837,714,304,477,846,690,24,378,872,511,68,359,769,655,441,57,761,710,364,326,424,19,77,473,752,43,290,640,672,570,6,824,455
0.149015668,0.081598559,808,781,40,677,431,530,791,455,34,598,222,427,81,97,289,277,20,282,307,803,360,670,561,276,789,470,471,202,759,589,786,780,372,96,841,346,818,886,874,688,547,281,80,73,871,889,42,779,321,52
0.149015668,0.147501316,282,49,750,719,714,398,671,438,395,424,779,832,355,253,240,554,469,6,752,430,322,636,464,447,204,68,338,801,649,692,483,521,67,457,670,203,221,513,472,651,426,346,62,848,639,339,654,16,279,289
0.149015668,0.136486097,383,436,208,305,509,222,97,569,58,15,4,37,577,63,495,828,630,682,424,64,658,268,393,486,680,767,761,708,898,655,720,885,623,894,686,367,754,643,377,463,374,618,847,220,497,839,428,490,453,456
0.149015668,0.16746451,320,661,603,664,558,451,223,205,203,873,724,755,77,309,617,68,637,245,500,633,400,299,630,267,274,74,56,491,328,684,699,365,310,464,781,294,865,886,204,339,259,333,523,753,565,665,743,674,589,250
0.149015668,0.087445337,764,530,297,487,386,436,677,22,632,612,362,818,531,98,508,374,569,266,414,359,457,423,762,695,738,82,83,319,267,514,800,356,873,401,872,799,280,18,380,320,73,221,656,491,460,41,396,343,431,539
0.149015668,0.12999189,93,675,632,840,405,484,48,42,597,755,459,437,718,818,564,554,383,496,339,85,715,465,324,14,607,756,499,231,249,890,91,720,565,73,593,508,471,455,432,563,482,875,610,401,694,469,377,327,392,50
0.149015668,0.134988503,626,51,712,249,599,42,816,763,893,16,735,283,586,62,744,218,866,377,787,373,205,334,342,554,635,721,576,290,86,768,558,497,87,812,650,623,803,504,761,330,462,74,817,385,602,456,882,843,529,738
0.147947612,0.141346986,465,423,381,630,469,19,509,286,497,475,807,387,669,730,587,450,741,369,893,37,263,624,813,290,357,682,78,883,311,11,733,746,649,438,466,282,530,563,367,549,313,16,665,538,271,637,615,38,284,837
0.145171353,-0.000567573,236,745,408,362,580,581,99,335,558,599,505,499,521,539,782,751,88,651,802,319,279,12,202,73,285,713,564,803,533,683,393,388,232,448,299,358,779,255,542,259,315,697,867,532,418,303,36,78,337,701
0.145171353,0.091392896,278,20,266,273,454,208,411,394,630,884,93,7,796,338,488,493,416,865,381,485,801,17,349,88,510,807,407,396,846,754,256,848,461,791,4,772,721,818,284,675,830,648,534,237,399,253,720,611,285,800
0.145171353,0.04292769,562,279,366,667,752,438,865,875,766,888,784,654,408,349,765,211,507,565,837,591,558,315,216,723,401,736,630,783,87,700,578,312,332,369,353,719,311,816,787,236,707,63,317,601,693,686,92,381,325,665
0.145171353,0.115403559,392,717,686,875,689,261,400,297,777,404,594,437,475,35,828,80,665,12,330,578,743,770,408,33,653,36,434,453,438,318,410,757,778,17,39,546,88,825,326,242,322,6,435,281,329,228,45,577,704,44
0.145171353,0.128803681,39,99,45,10,568,56,623,781,607,656,393,588,711,73,776,436,589,681,617,800,559,418,739,431,336,96,467,869,54,286,496,819,548,240,466,204,89,408,805,891,71,337,831,752,583,775,208,84,508,452
0.145171353,0.109935267,93,735,812,15,329,639,568,631,235,435,874,525,491,787,618,657,836,630,790,746,358,378,448,487,768,317,13,670,343,822,511,643,841,64,297,518,814,408,733,72,43,356,706,527,351,536,494,689,739,786
0.145171353,0.035920484,717,772,406,458,700,629,495,11,756,727,418,430,562,724,685,719,240,720,416,593,789,781,759,295,565,889,255,797,766,31,714,513,830,807,589,576,301,289,70,8,238,746,531,273,695,649,633,882,298,672
0.14316407,0.162386576,365,84,436,403,618,309,626,577,479,597,339,668,806,724,720,460,387,714,361,492,739,68,767,428,47,805,358,770,746,324,836,506,617,574,576,546,690,237,283,363,837,364,9,209,413,846,635,564,383,91
0.143074515,0.143269698,506,346,441,653,68,280,319,317,588,897,615,548,90,569,382,437,41,308,413,753,774,580,703,377,416,648,749,286,695,375,513,72,232,790,424,672,728,828,622,481,310,275,11,652,290,223,13,467,78,702
0.143074515,0.152009768,891,458,462,254,670,344,640,253,728,756,759,570,866,15,510,659,681,521,660,818,777,356,412,334,537,260,339,801,205,256,506,8,264,774,235,730,463,544,291,631,436,472,589,435,763,710,688,485,550,450
0.143074515,0.147501316,338,827,808,296,716,549,565,826,744,566,720,642,539,806,424,521,733,290,611,503,428,41,606,630,530,53,664,448,800,2,65,557,243,231,421,643,474,669,449,30,82,45,516,48,441,87,506,279,411,551
0.143074515,0.152009768,239,589,588,479,722,545,375,407,354,59,638,829,630,509,262,382,290,718,249,508,388,396,428,755,659,498,611,526,646,706,219,897,664,888,91,748,478,835,270,259,736,406,725,634,94,392,822,873,834,278
0.142107648,0.109042328,79,895,357,418,541,733,816,756,534,31,619,814,569,806,265,696,604,874,390,377,203,649,375,809,447,20,685,537,518,838,466,401,51,281,276,398,327,206,310,572,249,469,446,555,846,515,49,531,767,349
0.142107648,0.02671102,45,318,340,401,829,781,881,883,295,840,590,687,649,390,866,207,380,782,74,583,94,302,606,58,621,769,658,356,727,406,822,99,248,423,828,504,469,294,220,472,497,887,559,208,763,780,567,634,238,341
0.142107648,0.04292769,748,898,504,514,241,661,513,876,424,35,414,283,581,542,207,350,341,701,396,893,868,438,459,821,219,743,335,304,592,519,812,512,629,386,604,502,864,707,67,764,875,632,448,650,593,472,325,372,667,884
0.142107648,0.061035996,575,236,873,637,645,839,604,755,601,871,484,568,540,587,312,706,668,303,753,306,804,41,329,623,569,397,467,896,451,704,498,649,546,435,615,676,413,330,316,369,530,744,414,452,333,5,541,497,507,742
0.142107648,0.061035996,555,521,16,224,270,747,47,322,476,762,549,751,287,573,51,883,591,662,471,452,509,833,781,502,835,623,756,512,233,303,829,222,875,485,61,356,424,542,254,50,673,563,725,497,795,484,281,30,84,518
0.142107648,0.034861472,777,306,785,484,340,894,501,874,779,820,732,5,577,362,881,497,287,693,538,867,567,424,268,384,447,39,699,370,267,783,748,550,602,668,281,507,803,847,751,55,258,629,691,32,331,33,474,733,254,883
0.140769076,-0.000567573,523,874,834,80,870,269,825,719,452,391,64,95,868,570,578,636,559,704,489,689,2,494,309,43,669,885,32,844,798,340,487,365,257,626,538,512,838,807,753,341,388,236,270,285,438,477,73,66,351,600
0.140769076,0.04292769,333,779,642,360,806,75,451,408,398,616,313,303,676,635,282,38,887,269,409,690,888,512,463,296,505,276,253,652,818,500,687,883,400,734,799,435,760,845,559,678,416,84,715,478,720,261,822,693,391,221
0.140769076,0.034861472,53,896,553,547,518,307,472,421,797,13,322,479,555,272,535,878,321,761,334,674,686,341,883,676,360,623,88,652,558,895,617,499,454,656,872,792,657,76,802,241,370,492,642,773,662,320,694,528,384,315
0.140769076,0.04292769,461,47,534,276,793,273,306,49,871,632,394,830,590,765,212,387,451,529,726,514,482,404,842,810,870,373,284,840,207,666,729,645,669,803,282,229,807,572,519,257,74,684,332,875,608,210,642,289,549,239
0.140769076,-0.000327682,840,769,689,68,512,391,313,521,272,97,354,709,864,261,633,656,577,760,69,220,883,578,667,807,798,686,335,880,659,466,404,595,876,232,477,572,643,644,568,42,589,611,598,636,517,41,536,866,316,311
0.140769076,-1,40,448,72,606,11,563,511,568,644,584,62,432,781,792,445,470,422,585,60,407,320,767,706,317,333,7,368,865,711,232,751,294,442,696,536,795,37,325,86,777,482,682,269,845,496,576,733,241,8,607
0.140769076,0.061035996,610,701,547,633,815,522,222,816,314,896,340,768,663,269,723,219,621,238,642,373,700,651,63,85,510,778,13,690,694,294,235,524,419,327,605,499,32,737,90,33,293,512,764,551,216,21,518,315,427,246
0.138311891,0.121754052,399,35,666,624,300,339,565,365,593,532,795,658,677,833,458,564,743,277,423,31,647,845,267,614,816,717,55,402,414,609,427,348,253,226,501,798,259,721,16,803,431,436,887,353,899,882,54,787,680,81
0.138311891,0.134988503,93,460,894,587,591,439,629,234,724,450,840,504,18,732,666,423,48,610,575,311,362,581,224,486,635,405,306,211,594,623,410,742,286,895,444,24,527,418,558,606,811,236,608,495,431,659,47,734,502,827
0.138311891,0.05415479,786,582,342,757,732,513,831,898,295,79,842,794,432,277,1,551,756,352,595,867,262,203,489,708,518,760,494,460,397,457,232,301,322,54,486,399,778,57,532,639,311,292,607,410,832,677,281,222,89,66
0.138311891,0.045522347,522,841,768,580,724,358,15,600,273,317,729,469,305,539,266,46,627,423,869,382,316,253,828,834,340,435,527,704,887,746,472,442,96,99,64,248,450,251,87,587,754,263,702,482,394,300,629,872,502,785
0.138311891,0.162666444,726,16,739,623,787,89,689,29,587,414,254,25,484,404,671,287,755,420,305,472,227,333,32,730,425,701,640,612,886,429,573,489,300,762,242,394,212,899,526,611,329,459,596,440,556,523,289,558,468,397
0.138311891,0.129254243,749,686,305,422,624,740,645,722,561,60,396,311,750,692,88,716,724,336,868,274,695,729,565,717,660,493,318,270,516,893,5,374,1,886,845,258,601,240,564,2,267,454,313,486,367,23,363,19,644,483
0.138311891,0.045522347,484,617,300,317,462,537,367,676,301,865,655,40,342,521,766,797,364,435,827,739,677,896,786,693,722,232,790,548,574,633,680,279,652,745,330,21,497,605,257,639,80,255,893,499,729,264,526,785,552,220
0.133865692,-0.000567573,568,91,646,891,526,868,633,335,385,240,534,499,254,601,641,603,381,81,77,244,279,63,739,560,700,372,5,729,1,256,486,350,367,519,31,440,628,728,563,843,756,467,687,804,461,792,376,422,543,83
